time,x,y,z,rel_vel_mag,alpha_deg,alpha_geom_deg,cl,cd,cm
47.05,0.0246538433123,-27.2941615125,-17.1957502145,38.3591702409,12.5931324733,16.9415917578,1.07084957303,0.082006298771,1.54566516283e-301
47.1,0.0246538433123,-26.1511035835,-18.8887495477,38.342240447,12.3506293876,16.9415917578,1.04750399986,0.0816346926272,1.54566516283e-301
47.15,0.0246538433123,-24.9031857297,-20.5060093295,38.3234762959,12.1656804967,16.9415917578,1.02944603314,0.0813485952588,1.54566516283e-301
47.2,0.0246538433123,-23.5554118155,-22.0410447192,38.3031207074,12.0353994195,16.9415917578,1.0163963957,0.0811493285879,1.54566516283e-301
47.25,0.0246538433123,-22.1131861049,-23.4877005771,38.2808749367,11.9534828183,16.9415917578,1.00778782636,0.0810241052525,1.54566516283e-301
47.3,0.0246538433123,-20.5822915921,-24.8401761452,38.2564454624,11.9104230093,16.9415917578,1.00282178032,0.0809605171047,1.54566516283e-301
47.35,0.0246538433123,-18.9688668129,-26.0930483069,38.2299362437,11.8998735812,16.9415917578,1.00108745129,0.0809475293984,1.54566516283e-301
47.4,0.0246538433123,-17.2793812304,-27.2412933321,38.2013829032,11.9174047801,16.9415917578,1.00193891379,0.0809766870806,1.54566516283e-301
47.45,0.0246538433123,-15.5206092941,-28.2803070219,38.1717350541,11.9625056386,16.9415917578,1.0054254009,0.081061402501,1.54566516283e-301
47.5,0.0246538433123,-13.6996032759,-29.2059231697,38.1414713512,12.0317592907,16.9415917578,1.01132068067,0.0811761747779,1.54566516283e-301
47.55,0.0246538433123,-11.823664992,-30.0144302672,38.1126443104,12.1269839987,16.9415917578,1.01955213109,0.0813272218659,1.54566516283e-301
47.6,0.0246538433123,-9.90031652466,-30.7025863865,38.0867061093,12.2436847022,16.9415917578,1.02980819112,0.0814982114688,1.54566516283e-301
47.65,0.0246538433123,-7.93727005974,-31.2676321794,38.0643897412,12.3741533755,16.9415917578,1.04138624324,0.0816859862002,1.54566516283e-301
47.7,0.0246538433123,-5.94239696318,-31.707301942,38.0471978999,12.5117770419,16.9415917578,1.05355454663,0.0818899451919,1.54566516283e-301
47.75,0.0246538433123,-3.92369621833,-32.0198326994,38.0351382641,12.646469375,16.9415917578,1.06528253344,0.0821047532469,1.54566516283e-301
47.8,0.0246538433123,-1.88926235199,-32.2039712749,38.0278979308,12.7715783307,16.9415917578,1.07623311637,0.0822942522051,1.54566516283e-301
47.85,0.0246538433123,0.152747022871,-32.2589793152,38.0232728,12.8741986027,16.9415917578,1.08502179663,0.0824460664833,1.54566516283e-301
47.9,0.0246538433123,2.19414391722,-32.1846362506,38.0221873542,12.9668438198,16.9415917578,1.09243369536,0.0826108223438,1.54566516283e-301
